trait_category	trait	category	cell_type_clean	mark	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z.score	Coefficient_p	Coefficient_q
Hematological	MCH	Gastrointestinal	Stomach_smooth_muscle	H3K4me1	0.023485323	0.057542091	0.049546833	2.450129906	2.109693528	0.479014006	-6.34E-08	5.54E-08	-1.145384372	0.873975015	0.999998953
Hematological	MCH	Liver	Liver_(UCSD)	H3K4me1	0.001402278	0.017228827	0.023352451	12.28630964	16.65321965	0.490571083	1.81E-07	3.88E-07	0.465235417	0.320881439	0.792889775
Hematological	MCH	Gastrointestinal	Esophagus	H3K4me1	0.005715315	0.004182385	0.038892434	0.731785618	6.804950588	0.968354134	-9.40E-08	1.69E-07	-0.557362204	0.711360008	0.986318024
Hematological	MCH	Gastrointestinal	Gastric	H3K4me1	0.013477928	0.03090826	0.056119666	2.293250159	4.163820105	0.749701045	-5.46E-08	1.12E-07	-0.48858704	0.687432955	0.982627167
Hematological	MCH	Cardiovascular	Left_Ventricle	H3K4me1	0.02594002	0.036232388	0.048654564	1.396775617	1.875656354	0.82993708	-4.22E-08	4.55E-08	-0.928087144	0.823318816	0.999998953
Hematological	MCH	Cardiovascular	Lung	H3K4me1	0.017102256	0.046094682	0.0433185	2.695239827	2.53291141	0.490782553	-2.05E-08	6.18E-08	-0.331047163	0.62969557	0.964307929
Hematological	MCH	Other	Ovary	H3K4me1	0.008591087	0.01549066	0.031688366	1.803108286	3.688516653	0.827260682	-3.21E-09	9.36E-08	-0.034308546	0.513684445	0.914940547
Hematological	MCH	Adrenal or pancreas	Pancreas	H3K4me1	0.029614075	0.176785429	0.063987913	5.969642103	2.160726389	0.013524862	6.59E-08	5.78E-08	1.139917405	0.127160357	0.565256466
Hematological	MCH	Skeletal muscle	Psoas_muscle	H3K4me1	0.0038449	0.050273804	0.038034925	13.07545245	9.892306002	0.205612116	2.62E-07	2.21E-07	1.184679053	0.118072184	0.550009251
Hematological	MCH	Cardiovascular	Right_atrium	H3K4me1	0.009054073	0.003131957	0.032945638	0.345916927	3.638764343	0.858016118	-5.94E-08	9.08E-08	-0.653511629	0.743286753	0.994264264
Hematological	MCH	Cardiovascular	Right_ventricle	H3K4me1	0.000796152	0.013509218	0.014987034	16.96814494	18.82434321	0.403853142	2.98E-07	4.50E-07	0.662784019	0.253734445	0.728341677
Hematological	MCH	Gastrointestinal	Sigmoid_colon	H3K4me1	0.002924255	0.026865527	0.0262407	9.187135842	8.97346507	0.354703148	1.08E-07	2.13E-07	0.508536377	0.305538617	0.777989409
Hematological	MCH	Gastrointestinal	Small_intestine	H3K4me1	0.001016368	0.013189399	0.014950949	12.97699507	14.71017708	0.416943182	2.15E-07	3.53E-07	0.607256456	0.271840366	0.747250287
Hematological	MCH	Immune or hematopoietic	Spleen	H3K4me1	0.044969699	0.229533295	0.075055146	5.104176813	1.669015967	0.006781101	4.84E-08	4.31E-08	1.121496664	0.131038255	0.571236642
Hematological	MCH	Immune or hematopoietic	Thymus	H3K4me1	0.008522891	0.087886067	0.031137795	10.31176741	3.653431163	0.008431764	1.37E-07	8.44E-08	1.620251853	0.052589093	0.386667085
Hematological	MCH	Immune or hematopoietic	Fetal_thymus	H3K4me1	0.035451752	0.193811085	0.055409591	5.466897269	1.562957761	0.001655234	3.00E-08	3.64E-08	0.824442539	0.204844076	0.673770054
Hematological	MCH	Connective or bone	Breast_fibroblast_primary	H3K4me1	0.010111465	-0.020326143	0.032653961	-2.010207525	3.229399702	0.354312606	-1.10E-07	8.44E-08	-1.300457956	0.903277971	0.999998953
Hematological	MCH	Other	Breast_luminal_epithelial	H3K4me1	0.002076246	0.015502792	0.025886114	7.466741913	12.46774963	0.597754869	9.85E-08	2.90E-07	0.339764988	0.367016758	0.82933504
Hematological	MCH	Other	Breast_myoepithelial	H3K4me1	0.046800688	0.055964787	0.051821745	1.1958112	1.107285955	0.855706167	-5.99E-08	2.68E-08	-2.240536792	0.987471953	0.999998953
Hematological	MCH	Other	Breast_vHMEC	H3K4me1	0.033711158	0.009310553	0.055384841	0.276186081	1.642923155	0.661905472	-8.34E-08	4.29E-08	-1.944571207	0.974086696	0.999998953
Hematological	MCH	Immune or hematopoietic	CD8_naive_primary_(UCSF-UBC)	H3K4me1	0.024360148	0.206598789	0.059730073	8.481015261	2.451958511	0.000991208	1.11E-07	5.86E-08	1.896025046	0.028978366	0.292925355
Hematological	MCH	Adrenal or pancreas	Pancreatic_islets	H3K4me1	0.006130706	0.064617894	0.033685655	10.54004132	5.494580063	0.070955982	1.69E-07	1.24E-07	1.35636881	0.087490926	0.482283877
Hematological	MCH	Connective or bone	Penis_foreskin_fibroblast_primary	H3K4me1	0.075677573	0.229572985	0.067558322	3.033566975	0.892712588	0.011593978	-2.77E-08	2.35E-08	-1.177863282	0.880574442	0.999998953
Hematological	MCH	Other	Penis_foreskin_keratinocyte_primary	H3K4me1	0.059687229	0.085816565	0.064153358	1.437770956	1.074825532	0.675981046	-7.84E-08	3.17E-08	-2.473297438	0.993306366	0.999998953
Hematological	MCH	Other	Penis_foreskin_melanocyte_primary	H3K4me1	0.063737782	0.237458547	0.071407803	3.725553948	1.120337106	0.007620826	5.48E-09	3.20E-08	0.17133832	0.431978876	0.870920158
Hematological	MCH	Immune or hematopoietic	Peripheralblood_mononuclear_primary	H3K4me1	0.008786972	0.179533018	0.045079509	20.43172687	5.130266385	0.000175218	3.52E-07	1.48E-07	2.376515299	0.008738518	0.164677756
Hematological	MCH	Other	Placenta_amnion	H3K4me1	0.003977562	-0.047439454	0.026771092	-11.9267664	6.730527809	0.055810461	-3.97E-07	1.59E-07	-2.492245571	0.993653088	0.999998953
Hematological	MCH	Other	Placenta_chorion	H3K4me1	0.007346689	-0.013083719	0.037549442	-1.780900131	5.111070144	0.582308533	-1.45E-07	1.24E-07	-1.169202782	0.87883903	0.999998953
Hematological	MCH	Immune or hematopoietic	CD14_primary	H3K4me1	0.039606019	0.314452063	0.053903499	7.939501824	1.360992581	2.75E-07	1.09E-07	3.75E-08	2.902295778	0.001852193	0.073265004
Hematological	MCH	Immune or hematopoietic	CD19_primary_(UW)	H3K4me1	0.040511036	0.328504629	0.059867135	8.10901575	1.477798178	3.24E-07	9.98E-08	3.54E-08	2.819405432	0.002405635	0.084672333
Hematological	MCH	Immune or hematopoietic	CD3_primary_(UW)	H3K4me1	0.035797526	0.234231833	0.060814544	6.543240757	1.698847663	0.000329777	4.28E-08	3.95E-08	1.083484658	0.139296679	0.583033127
Hematological	MCH	Immune or hematopoietic	CD56_primary	H3K4me1	0.034260277	0.248022753	0.063272373	7.239368039	1.84681441	0.000175856	6.39E-08	4.12E-08	1.55114035	0.060434027	0.411863869
Hematological	MCH	Adrenal or pancreas	Fetal_adrenal	H3K4me1	0.042487652	0.162759496	0.062515973	3.830748203	1.471391563	0.05332167	-2.26E-09	4.48E-08	-0.050332679	0.520071358	0.918497252
Hematological	MCH	Gastrointestinal	Fetal_large_intestine	H3K4me1	0.02986093	0.165921213	0.054985925	5.556465008	1.841400282	0.007924211	4.87E-08	4.80E-08	1.013660906	0.155372292	0.60681145
Hematological	MCH	Gastrointestinal	Fetal_small_intestine	H3K4me1	0.033086384	0.183501802	0.064884897	5.54614262	1.961075525	0.011618585	4.88E-08	5.24E-08	0.932866861	0.175444357	0.634710818
Hematological	MCH	Skeletal muscle	Fetal_leg_muscle	H3K4me1	0.040120863	-0.008006401	0.060240929	-0.199557044	1.50148638	0.428564167	-1.37E-07	3.97E-08	-3.445280979	0.999714767	0.999998953
Hematological	MCH	Skeletal muscle	Fetal_trunk_muscle	H3K4me1	0.040558809	0.032384969	0.057826575	0.798469427	1.425746399	0.885868795	-1.18E-07	3.83E-08	-3.083405388	0.998976769	0.999998953
Hematological	MCH	Other	Fetal_placenta	H3K4me1	0.024725458	0.120050808	0.061759047	4.855352223	2.497791799	0.103706534	1.69E-09	6.48E-08	0.026016439	0.489622113	0.902523782
Hematological	MCH	Gastrointestinal	Fetal_stomach	H3K4me1	0.033847905	-0.056656273	0.050890403	-1.673848741	1.503502311	0.094200798	-1.63E-07	4.04E-08	-4.036608306	0.999972885	0.999998953
Hematological	MCH	Other	Adipose_nuclei	H3K4me3	0.029425648	0.128766909	0.053621761	4.376009231	1.822279664	0.053140958	-1.17E-07	5.08E-08	-2.306335436	0.989454052	0.999998953
Hematological	MCH	Kidney	Kidney	H3K4me3	0.017133157	0.196247643	0.055842961	11.45426016	3.259350244	0.000506603	8.85E-08	9.59E-08	0.922411137	0.178157081	0.639509108
Hematological	MCH	Liver	Liver_(BI)	H3K4me3	0.016375544	0.131989052	0.045382875	8.060132613	2.771381317	0.007903534	-2.29E-08	7.60E-08	-0.301031842	0.618304893	0.960827549
Hematological	MCH	CNS	Angular_gyrus	H3K4me3	0.010418702	0.114061895	0.044704831	10.94780322	4.290825588	0.014315194	-9.84E-09	1.21E-07	-0.081255639	0.532380674	0.923888136
Hematological	MCH	CNS	Anterior_caudate	H3K4me3	0.018779982	0.120524819	0.052423837	6.417728056	2.791474235	0.042591351	-8.26E-08	7.85E-08	-1.051431134	0.853469688	0.999998953
Hematological	MCH	CNS	Cingulate_gyrus	H3K4me3	0.017234741	0.168881069	0.057214617	9.798874815	3.319725931	0.004813411	3.72E-08	9.43E-08	0.393980866	0.346797583	0.814086641
Hematological	MCH	CNS	Hippocampus_middle	H3K4me3	0.018440246	0.139333438	0.057475885	7.555942537	3.11687194	0.028534464	-4.49E-08	9.10E-08	-0.493151454	0.689047212	0.982666464
Hematological	MCH	CNS	Inferior_temporal_lobe	H3K4me3	0.017055904	0.164459132	0.056554703	9.642357821	3.315843132	0.005289557	3.03E-08	8.99E-08	0.336921341	0.368088099	0.829553979
Hematological	MCH	CNS	Mid_frontal_lobe	H3K4me3	0.016203455	0.168657393	0.054858927	10.40873003	3.385631405	0.002833904	3.95E-08	9.65E-08	0.40898038	0.34127703	0.808482475
Hematological	MCH	CNS	Substantia_nigra	H3K4me3	0.014122592	0.131275561	0.051446417	9.295429641	3.642845179	0.019871501	4.19E-10	1.04E-07	0.004031099	0.498391828	0.907868173
Hematological	MCH	Immune or hematopoietic	CD15_primary	H3K4me3	0.013758525	0.282710657	0.066359052	20.5480347	4.823122406	4.44E-06	3.60E-07	1.08E-07	3.335667131	0.000425475	0.029646972
Hematological	MCH	Immune or hematopoietic	CD19_primary_(BI)	H3K4me3	0.012117739	0.277765123	0.065479001	22.92219093	5.403565968	1.74E-05	4.41E-07	1.51E-07	2.911288487	0.001799708	0.072622924
Hematological	MCH	Immune or hematopoietic	CD34_primary	H3K4me3	0.010533605	0.285531614	0.072934257	27.10673365	6.923960006	3.80E-05	5.69E-07	2.06E-07	2.759719685	0.002892549	0.092423075
Hematological	MCH	Immune or hematopoietic	CD3_primary_(BI)	H3K4me3	0.014184927	0.181042497	0.060451849	12.76301894	4.261696017	0.003753943	1.13E-07	1.30E-07	0.866200974	0.19318998	0.663261124
Hematological	MCH	Immune or hematopoietic	CD4+_CD25+_CD127-_Treg_primary	H3K4me3	0.013863661	0.237862348	0.064433488	17.15725392	4.647653265	0.000282149	2.56E-07	1.54E-07	1.659669749	0.048490454	0.371237668
Hematological	MCH	Immune or hematopoietic	CD4+_CD25-_CD45RA+_naive_primary	H3K4me3	0.012800586	0.213756427	0.054782218	16.69895646	4.279664864	0.000115345	2.40E-07	1.30E-07	1.850260382	0.032138015	0.307926702
Hematological	MCH	Immune or hematopoietic	CD4+_CD25-_CD45R0+_memory_primary	H3K4me3	0.008699241	0.204997751	0.061433113	23.56501544	7.06189333	0.00117463	4.13E-07	2.25E-07	1.832291262	0.033454019	0.313411337
Hematological	MCH	Immune or hematopoietic	CD4+_CD25-_IL17+_PMA_Ionomycin_stim_Th17_primary	H3K4me3	0.012290537	0.196843036	0.051477113	16.01582023	4.188353304	0.00013795	2.01E-07	1.23E-07	1.633769238	0.051153657	0.381888632
Hematological	MCH	Immune or hematopoietic	CD4+_CD25-_IL17-_PMA_Ionomycin_stim_MACS_Th_sprimary	H3K4me3	0.017170097	0.20800581	0.054834483	12.11442259	3.193603595	0.000178899	1.14E-07	9.68E-08	1.172888088	0.120420343	0.553483224
Hematological	MCH	Immune or hematopoietic	CD4+_CD25int_CD127+_Tmem_primary	H3K4me3	0.010611035	0.212945789	0.055831455	20.06833277	5.261640603	0.000156878	3.27E-07	1.57E-07	2.080627783	0.018733994	0.238743657
Hematological	MCH	Immune or hematopoietic	CD4+_CD25-_Th_primary	H3K4me3	0.012386971	0.245172447	0.0606419	19.79276895	4.895619915	5.00E-05	3.43E-07	1.54E-07	2.23227149	0.012798512	0.198520715
Hematological	MCH	Immune or hematopoietic	CD4_memory_primary	H3K4me3	0.011670203	0.18448701	0.052569666	15.8083803	4.504605911	0.000754973	1.92E-07	1.41E-07	1.361655738	0.086653278	0.48136794
Hematological	MCH	Immune or hematopoietic	CD4_naive_primary	H3K4me3	0.012408637	0.189264399	0.056479052	15.25263401	4.551591913	0.000929292	1.80E-07	1.40E-07	1.290174149	0.0984951	0.506200679
Hematological	MCH	Immune or hematopoietic	CD8_memory_primary	H3K4me3	0.010907439	0.180950606	0.053638025	16.58965106	4.91756364	0.001029286	2.11E-07	1.54E-07	1.373436062	0.084808413	0.47758088
Hematological	MCH	Immune or hematopoietic	CD8_naive_primary_(BI)	H3K4me3	0.011157491	0.186908281	0.057029192	16.75182054	5.111291902	0.001379508	2.17E-07	1.59E-07	1.363038087	0.086435254	0.48136794
Hematological	MCH	Gastrointestinal	Colonic_mucosa	H3K4me3	0.011774628	0.195556881	0.054760604	16.60832759	4.650728939	0.000547463	2.16E-07	1.52E-07	1.423687096	0.077268535	0.457869749
Hematological	MCH	Gastrointestinal	Colon_smooth_muscle	H3K4me3	0.014303027	0.083350153	0.061073795	5.827448423	4.269990841	0.241425069	-1.51E-07	1.36E-07	-1.10845651	0.866167644	0.999998953
Hematological	MCH	Gastrointestinal	Duodenum_Mucosa	H3K4me3	0.020230744	0.239229487	0.060250889	11.82504661	2.978184599	0.000128178	1.31E-07	8.40E-08	1.555539817	0.05990878	0.409714952
Hematological	MCH	Gastrointestinal	Duodenum_smooth_muscle	H3K4me3	0.02039999	0.126387934	0.051039385	6.195489882	2.501931817	0.028876234	-1.06E-07	6.68E-08	-1.582385518	0.943219206	0.999998953
Hematological	MCH	CNS	Fetal_brain	H3K4me3	0.004338432	-0.001577524	0.033802524	-0.363616161	7.791414657	0.861532604	-3.02E-07	2.11E-07	-1.431107285	0.923800265	0.999998953
Hematological	MCH	Cardiovascular	Fetal_heart	H3K4me3	0.006108862	0.051473671	0.03327463	8.426065485	5.446944093	0.160626571	-1.10E-08	1.38E-07	-0.079417832	0.531649857	0.923769016
Hematological	MCH	Cardiovascular	Fetal_lung	H3K4me3	0.010994993	0.048625125	0.042965376	4.422479069	3.907722142	0.364779333	-1.74E-07	1.20E-07	-1.458856248	0.927697661	0.999998953
Hematological	MCH	Immune or hematopoietic	Mobilized_CD34_primary	H3K4me3	0.02241248	0.495628053	0.088446037	22.11393163	3.946285142	9.29E-09	5.52E-07	1.13E-07	4.878066566	5.36E-07	0.000447436
Hematological	MCH	Adrenal or pancreas	Pancreatic_islets	H3K4me3	0.009867806	0.093502823	0.039738321	9.475542804	4.027067279	0.027991377	4.46E-08	1.03E-07	0.431602384	0.333015213	0.802512879
Hematological	MCH	Gastrointestinal	Rectal_mucosa	H3K4me3	0.018055401	0.256222181	0.068776366	14.19088871	3.809185232	0.000307005	1.98E-07	1.22E-07	1.620580205	0.05255385	0.386622245
Hematological	MCH	Gastrointestinal	Rectal_smooth_muscle	H3K4me3	0.012709836	0.150957948	0.064623748	11.87725418	5.084546329	0.02582407	4.03E-08	1.72E-07	0.233875352	0.407540874	0.857859236
Hematological	MCH	Skeletal muscle	Skeletal_muscle	H3K4me3	0.02182429	0.189013931	0.062092958	8.660713727	2.845130651	0.005378704	3.47E-08	8.48E-08	0.408618233	0.341409924	0.808482475
Hematological	MCH	Gastrointestinal	Stomach_mucosa	H3K4me3	0.005795942	0.079603678	0.035281661	13.73438101	6.087303788	0.034284127	3.25E-08	1.95E-07	0.167087941	0.433650427	0.871679056
Hematological	MCH	Gastrointestinal	Stomach_smooth_muscle	H3K4me3	0.019613606	0.079527473	0.057875162	4.054709392	2.950765979	0.285437199	-1.71E-07	7.84E-08	-2.176535998	0.985242397	0.999998953
Hematological	MCH	Immune or hematopoietic	Treg_primary	H3K4me3	0.0174562	0.195950565	0.051135037	11.22527034	2.929333774	0.000454561	1.11E-07	8.96E-08	1.239353005	0.107607399	0.527344537
Hematological	MCH	Liver	Liver_(UCSD)	H3K4me3	0.011471121	0.181822562	0.04770889	15.85046175	4.15904344	0.000137691	1.66E-07	1.32E-07	1.259481984	0.103928147	0.520367041
Hematological	MCH	Cardiovascular	Aorta	H3K4me3	0.008293262	0.087487812	0.040124752	10.54926383	4.838235043	0.042372751	-4.14E-08	1.50E-07	-0.275748584	0.608629412	0.957970335
Hematological	MCH	Gastrointestinal	Esophagus	H3K4me3	0.008425214	0.083391612	0.04205143	9.897862427	4.991140681	0.063369364	-9.52E-08	1.55E-07	-0.615322288	0.730829049	0.991864753
Hematological	MCH	Gastrointestinal	Gastric	H3K4me3	0.005917949	0.094456051	0.040272777	15.96094381	6.805191634	0.022599552	1.06E-07	2.03E-07	0.522050066	0.300817736	0.77317029
Hematological	MCH	Cardiovascular	Left_Ventricle	H3K4me3	0.008554325	0.105223793	0.044487422	12.30065447	5.200576672	0.028210423	-1.55E-09	1.64E-07	-0.009461595	0.503774574	0.909211691
Hematological	MCH	Cardiovascular	Lung	H3K4me3	0.005563827	0.08560727	0.041478114	15.38639903	7.454960414	0.051460179	6.76E-08	2.40E-07	0.28157854	0.389133349	0.844022346
Hematological	MCH	Other	Ovary	H3K4me3	0.009310873	0.110421445	0.042268423	11.85940807	4.539684094	0.012924304	1.76E-08	1.47E-07	0.119372454	0.452490142	0.88332572
Hematological	MCH	Adrenal or pancreas	Pancreas	H3K4me3	0.008135382	0.156241148	0.051499648	19.20514049	6.330329646	0.002475602	2.39E-07	1.93E-07	1.240649152	0.107367693	0.527278512
Hematological	MCH	Skeletal muscle	Psoas_muscle	H3K4me3	0.009636935	0.106660826	0.0413393	11.06792019	4.289673106	0.016507886	-3.21E-08	1.51E-07	-0.212909492	0.584301221	0.948298931
Hematological	MCH	Cardiovascular	Right_atrium	H3K4me3	0.010799107	0.103915224	0.047317457	9.622575762	4.381608323	0.038310884	-6.53E-08	1.36E-07	-0.478809083	0.683962773	0.98169466
Hematological	MCH	Cardiovascular	Right_ventricle	H3K4me3	0.010505367	0.111661813	0.045657625	10.62902524	4.346123635	0.021841825	-4.16E-08	1.39E-07	-0.298565725	0.61736429	0.960659744
Hematological	MCH	Gastrointestinal	Sigmoid_colon	H3K4me3	0.005544115	0.148935384	0.045658285	26.86369152	8.235451261	0.001343654	4.32E-07	2.53E-07	1.709622259	0.043667873	0.353629921
Hematological	MCH	Gastrointestinal	Small_intestine	H3K4me3	0.004823085	0.193893611	0.045006754	40.20116076	9.331528411	2.89E-05	8.19E-07	2.66E-07	3.081210207	0.001030805	0.051969248
Hematological	MCH	Immune or hematopoietic	Spleen	H3K4me3	0.004089446	0.156077451	0.047893825	38.16591517	11.71156795	0.001459511	7.27E-07	3.31E-07	2.19764167	0.013987326	0.206384202
Hematological	MCH	CNS	Germinal_matrix	H3K4me3	0.011270795	0.155788427	0.051522965	13.82230999	4.571369029	0.002706987	9.66E-08	1.37E-07	0.702523823	0.241176275	0.718756692
Hematological	MCH	Connective or bone	Breast_fibroblast_primary	H3K4me3	0.005646408	0.111356232	0.038891975	19.72160406	6.887913845	0.005108781	1.99E-07	1.98E-07	1.004972108	0.15745514	0.610043857
Hematological	MCH	Other	Breast_myoepithelial	H3K4me3	0.01371466	0.125925954	0.044863571	9.181850354	3.271212851	0.010266891	-4.29E-08	9.54E-08	-0.449384349	0.67342279	0.978644303
Hematological	MCH	Other	Breast_vHMEC	H3K4me3	0.007558203	0.112916563	0.036662879	14.93960496	4.850740422	0.004180117	7.15E-08	1.59E-07	0.449623917	0.32649082	0.796596916
Hematological	MCH	Immune or hematopoietic	CD8_naive_primary_(UCSF-UBC)	H3K4me3	0.006017934	0.166895644	0.045864006	27.73304609	7.621221056	0.000237337	4.62E-07	2.13E-07	2.174453725	0.014835539	0.213588121
Hematological	MCH	CNS	Fetal_brain	H3K4me3	0.012509688	0.174377721	0.055389574	13.93941439	4.427734356	0.001364645	1.13E-07	1.30E-07	0.875135503	0.190750091	0.660711492
Hematological	MCH	Adrenal or pancreas	Pancreatic_islets	H3K4me3	0.011014705	0.16217064	0.047953671	14.72310274	4.353604435	0.000453498	1.23E-07	1.21E-07	1.014710362	0.155121957	0.606366123
Hematological	MCH	Connective or bone	Penis_foreskin_fibroblast_primary	H3K4me3	0.036408626	0.349394736	0.081750831	9.596482416	2.24536988	1.46E-05	1.25E-07	6.94E-08	1.803816726	0.035630021	0.32094775
Hematological	MCH	Other	Penis_foreskin_keratinocyte_primary	H3K4me3	0.018665257	0.151498031	0.059256522	8.116578976	3.174696332	0.012499718	-5.67E-08	8.07E-08	-0.702332603	0.758764117	0.99735509
Hematological	MCH	Other	Penis_foreskin_melanocyte_primary	H3K4me3	0.017357458	0.23868308	0.060189351	13.75103878	3.46763623	3.20E-05	1.63E-07	9.68E-08	1.682616829	0.046224646	0.363361707
Hematological	MCH	Immune or hematopoietic	Peripheralblood_mononuclear_primary	H3K4me3	0.009485448	0.210188943	0.057420242	22.15909587	6.053508977	0.000229088	3.75E-07	1.94E-07	1.929104928	0.026858919	0.281379148
Hematological	MCH	Other	Placenta_amnion	H3K4me3	0.006187714	0.086029499	0.040417572	13.90327773	6.531907412	0.040175013	1.62E-08	1.96E-07	0.082204266	0.46724214	0.890328805
Hematological	MCH	Other	Placenta_chorion	H3K4me3	0.008431608	0.107395944	0.03938197	12.73730324	4.670754551	0.008085433	7.90E-09	1.42E-07	0.055464096	0.477884367	0.895553687
Hematological	MCH	Immune or hematopoietic	CD14_primary	H3K4me3	0.008171433	0.204580272	0.052831503	25.0360332	6.465390106	0.000149973	4.34E-07	1.81E-07	2.397113999	0.008262391	0.159543996
Hematological	MCH	Immune or hematopoietic	CD19_primary_(UW)	H3K4me3	0.008689296	0.203113547	0.056342016	23.37514455	6.484071547	0.000240759	3.94E-07	1.83E-07	2.155371234	0.015566398	0.219608408
Hematological	MCH	Immune or hematopoietic	CD3_primary_(UW)	H3K4me3	0.010351216	0.169902762	0.04888947	16.4137973	4.723065352	0.000616509	1.77E-07	1.33E-07	1.328276901	0.092043324	0.492335212
Hematological	MCH	Immune or hematopoietic	CD4_primary	H3K4me3	0.012370099	0.198596755	0.054082834	16.05458063	4.372061484	0.000321503	1.96E-07	1.33E-07	1.479250322	0.069536712	0.438287307
Hematological	MCH	Immune or hematopoietic	CD56_primary	H3K4me3	0.008206774	0.179354944	0.05249193	21.8544995	6.396170865	0.000442902	3.25E-07	1.90E-07	1.716291035	0.043054394	0.351691714
